game_id,school,sport,start_dt,season_type,opponent,result,team_points,opp_points,ot,rank,opponent_rank,end_inc_window,attendance,venue,excitement_index,incident_id,offense_id,offense_name,incident_date
114,michigan,football,2018-10-13 19:30:00,regular,wisconsin,1,38,13,0,12.0,15.0,2018-10-14 06:30:00,0.0,Michigan Stadium,2.47517378049999,101845979.0,125530072.0,Destruction/Damage/Vandalism of Property,2018-10-14 02:00:00
114,michigan,football,2018-10-13 19:30:00,regular,wisconsin,1,38,13,0,12.0,15.0,2018-10-14 06:30:00,0.0,Michigan Stadium,2.47517378049999,114296148.0,139530212.0,Counterfeiting/Forgery,2018-10-14 00:00:00
173,michigan state,football,2012-09-29 15:30:00,regular,ohio state,0,16,17,0,20.0,14.0,2012-09-30 02:30:00,76705.0,Spartan Stadium,7.47521536557361,66989061.0,69041230.0,Simple Assault,2012-09-30 02:00:00
173,michigan state,football,2012-09-29 15:30:00,regular,ohio state,0,16,17,0,20.0,14.0,2012-09-30 02:30:00,76705.0,Spartan Stadium,7.47521536557361,66989060.0,69044141.0,All Other Larceny,2012-09-29 20:00:00
173,michigan state,football,2012-09-29 15:30:00,regular,ohio state,0,16,17,0,20.0,14.0,2012-09-30 02:30:00,76705.0,Spartan Stadium,7.47521536557361,66989069.0,69040384.0,Intimidation,2012-09-30 02:00:00
220,michigan state,football,2016-09-17 19:30:00,regular,notre dame,1,36,28,0,12.0,18.0,2016-09-18 06:30:00,80795.0,Notre Dame Stadium,4.5435825078,88341276.0,96683189.0,Destruction/Damage/Vandalism of Property,2016-09-18 01:00:00
278,michigan,basketball,2009-12-31 12:00:00,regular,indiana,0,65,71,0,-,,2009-12-31 22:00:00,,,,50957318.0,55778233.0,Theft From Building,2009-12-31 15:00:00
301,michigan,basketball,2010-11-21 14:00:00,regular,gardner-webb,1,80,58,0,-,,2010-11-22 00:00:00,,,,55987203.0,61584637.0,Theft From Building,2010-11-21 23:00:00
494,michigan,basketball,2016-01-20 20:30:00,regular,minnesota,1,74,69,0,-,,2016-01-21 06:30:00,,,,90579781.0,99230260.0,Theft From Building,2016-01-20 22:00:00
494,michigan,basketball,2016-01-20 20:30:00,regular,minnesota,1,74,69,0,-,,2016-01-21 06:30:00,,,,90578948.0,99230211.0,Drug/Narcotic Violations,2016-01-21 02:00:00
669,michigan-state,basketball,2010-11-24 17:00:00,regular,washington (13),1,76,71,0,2,13.0,2010-11-25 03:00:00,,,,,,,
713,michigan-state,basketball,2011-12-31 15:00:00,regular,nebraska,1,68,55,0,16,,2012-01-01 01:00:00,,,,,,,
810,michigan-state,basketball,2014-11-14 21:00:00,regular,navy,1,64,59,0,18,,2014-11-15 07:00:00,,,,,,,
813,michigan-state,basketball,2014-11-24 19:00:00,regular,santa clara,1,79,52,0,20,,2014-11-25 05:00:00,,,,,,,
890,michigan-state,basketball,2016-11-25 13:00:00,regular,wichita state,1,77,72,0,24,,2016-11-25 23:00:00,,,,,,,
4,michigan,football,2009-10-03 12:00:00,regular,michigan state,0,20,26,1,22.0,,2009-10-03 23:00:00,0.0,Spartan Stadium,,50955387.0,55767559.0,Drug/Narcotic Violations,2009-10-03 21:00:00
4,michigan,football,2009-10-03 12:00:00,regular,michigan state,0,20,26,1,22.0,,2009-10-03 23:00:00,0.0,Spartan Stadium,,50955386.0,55778188.0,Shoplifting,2009-10-03 19:00:00
55,michigan,football,2013-11-02 15:30:00,regular,michigan state,0,6,29,0,21.0,22.0,2013-11-03 01:30:00,76306.0,Spartan Stadium,4.59804366434955,69063550.0,75222691.0,Drug/Narcotic Violations,2013-11-03 00:00:00
55,michigan,football,2013-11-02 15:30:00,regular,michigan state,0,6,29,0,21.0,22.0,2013-11-03 01:30:00,76306.0,Spartan Stadium,4.59804366434955,69063549.0,75222830.0,Drug/Narcotic Violations,2013-11-03 00:00:00
55,michigan,football,2013-11-02 15:30:00,regular,michigan state,0,6,29,0,21.0,22.0,2013-11-03 01:30:00,76306.0,Spartan Stadium,4.59804366434955,69063561.0,75222618.0,All Other Larceny,2013-11-02 22:00:00
59,michigan,football,2013-11-30 12:00:00,regular,ohio state,0,41,42,0,,3.0,2013-11-30 23:00:00,113511.0,Michigan Stadium,8.69621753903609,69064408.0,75234990.0,Simple Assault,2013-11-30 12:00:00
59,michigan,football,2013-11-30 12:00:00,regular,ohio state,0,41,42,0,,3.0,2013-11-30 23:00:00,113511.0,Michigan Stadium,8.69621753903609,69064410.0,75227008.0,Simple Assault,2013-11-30 15:00:00
59,michigan,football,2013-11-30 12:00:00,regular,ohio state,0,41,42,0,,3.0,2013-11-30 23:00:00,113511.0,Michigan Stadium,8.69621753903609,69064409.0,75218182.0,Destruction/Damage/Vandalism of Property,2013-11-30 13:00:00
59,michigan,football,2013-11-30 12:00:00,regular,ohio state,0,41,42,0,,3.0,2013-11-30 23:00:00,113511.0,Michigan Stadium,8.69621753903609,69064411.0,75223109.0,Theft From Motor Vehicle,2013-11-30 12:00:00
59,michigan,football,2013-11-30 12:00:00,regular,ohio state,0,41,42,0,,3.0,2013-11-30 23:00:00,113511.0,Michigan Stadium,8.69621753903609,69064412.0,75218183.0,Theft From Building,2013-11-30 17:00:00
445,michigan,basketball,2014-11-17 20:00:00,regular,bucknell,1,77,53,0,24,,2014-11-18 06:00:00,,,,,,,
684,michigan-state,basketball,2011-01-27 19:00:00,regular,michigan,0,57,61,0,25,,2011-01-28 05:00:00,,,,,,,
8,michigan,football,2009-10-31 15:30:00,regular,illinois,0,13,38,0,,,2009-11-01 01:30:00,0.0,Memorial Stadium,,50955514.0,55778201.0,Destruction/Damage/Vandalism of Property,2009-10-31 23:00:00
100,michigan,football,2017-10-07 19:30:00,regular,michigan state,0,10,14,0,7.0,,2017-10-08 06:30:00,112432.0,Michigan Stadium,8.2066226901,101852464.0,125525571.0,Sexual Assault With An Object,2017-10-07 22:00:00
100,michigan,football,2017-10-07 19:30:00,regular,michigan state,0,10,14,0,7.0,,2017-10-08 06:30:00,112432.0,Michigan Stadium,8.2066226901,94030933.0,116585692.0,Simple Assault,2017-10-07 21:00:00
100,michigan,football,2017-10-07 19:30:00,regular,michigan state,0,10,14,0,7.0,,2017-10-08 06:30:00,112432.0,Michigan Stadium,8.2066226901,94399047.0,117000791.0,False Pretenses/Swindle/Confidence Game,2017-10-08 00:00:00
100,michigan,football,2017-10-07 19:30:00,regular,michigan state,0,10,14,0,7.0,,2017-10-08 06:30:00,112432.0,Michigan Stadium,8.2066226901,94030955.0,116585715.0,All Other Larceny,2017-10-07 20:00:00
100,michigan,football,2017-10-07 19:30:00,regular,michigan state,0,10,14,0,7.0,,2017-10-08 06:30:00,112432.0,Michigan Stadium,8.2066226901,94030940.0,116585699.0,Simple Assault,2017-10-08 00:00:00
100,michigan,football,2017-10-07 19:30:00,regular,michigan state,0,10,14,0,7.0,,2017-10-08 06:30:00,112432.0,Michigan Stadium,8.2066226901,94030942.0,116585700.0,Simple Assault,2017-10-07 21:00:00
241,michigan state,football,2017-11-18 16:00:00,regular,maryland,1,17,7,0,17.0,,2017-11-19 03:00:00,70216.0,Spartan Stadium,1.5702145,94351496.0,116948429.0,Theft From Building,2017-11-18 20:00:00
241,michigan state,football,2017-11-18 16:00:00,regular,maryland,1,17,7,0,17.0,,2017-11-19 03:00:00,70216.0,Spartan Stadium,1.5702145,94351488.0,116948421.0,Burglary/Breaking & Entering,2017-11-19 00:00:00
449,michigan,basketball,2014-11-29 16:00:00,regular,nicholls state,1,91,62,0,19,,2014-11-30 02:00:00,,,,74956772.0,82007352.0,Impersonation,2014-11-30 00:00:00
449,michigan,basketball,2014-11-29 16:00:00,regular,nicholls state,1,91,62,0,19,,2014-11-30 02:00:00,,,,74956772.0,82007351.0,False Pretenses/Swindle/Confidence Game,2014-11-30 00:00:00
450,michigan,basketball,2014-12-02 19:30:00,regular,syracuse,1,68,65,0,17,,2014-12-03 05:30:00,,,,74956709.0,81999925.0,Theft From Motor Vehicle,2014-12-02 22:00:00
450,michigan,basketball,2014-12-02 19:30:00,regular,syracuse,1,68,65,0,17,,2014-12-03 05:30:00,,,,74956707.0,81999924.0,Drug/Narcotic Violations,2014-12-02 23:00:00
495,michigan,basketball,2016-01-23 14:00:00,regular,nebraska,1,81,68,0,-,,2016-01-24 00:00:00,,,,,,,
717,michigan-state,basketball,2012-01-17 19:00:00,regular,michigan (20),0,59,60,0,9,20.0,2012-01-18 05:00:00,,,,,,,
757,michigan-state,basketball,2013-01-31 19:00:00,regular,illinois,1,80,75,0,13,,2013-02-01 05:00:00,,,,,,,
930,michigan-state,basketball,2017-12-18 18:00:00,regular,houston baptist,1,107,62,0,2,,2017-12-19 04:00:00,,,,,,,
161,michigan state,football,2011-10-15 12:00:00,regular,michigan,1,28,14,0,23.0,11.0,2011-10-15 23:00:00,0.0,Spartan Stadium,4.21176523411938,60149509.0,62387258.0,Destruction/Damage/Vandalism of Property,2011-10-15 18:00:00
161,michigan state,football,2011-10-15 12:00:00,regular,michigan,1,28,14,0,23.0,11.0,2011-10-15 23:00:00,0.0,Spartan Stadium,4.21176523411938,60149504.0,62389205.0,Drug/Narcotic Violations,2011-10-15 14:00:00
161,michigan state,football,2011-10-15 12:00:00,regular,michigan,1,28,14,0,23.0,11.0,2011-10-15 23:00:00,0.0,Spartan Stadium,4.21176523411938,60149507.0,62389208.0,All Other Larceny,2011-10-15 17:00:00
161,michigan state,football,2011-10-15 12:00:00,regular,michigan,1,28,14,0,23.0,11.0,2011-10-15 23:00:00,0.0,Spartan Stadium,4.21176523411938,60149508.0,62388304.0,Theft From Motor Vehicle,2011-10-15 13:00:00
161,michigan state,football,2011-10-15 12:00:00,regular,michigan,1,28,14,0,23.0,11.0,2011-10-15 23:00:00,0.0,Spartan Stadium,4.21176523411938,60149501.0,62386887.0,Simple Assault,2011-10-15 12:00:00
161,michigan state,football,2011-10-15 12:00:00,regular,michigan,1,28,14,0,23.0,11.0,2011-10-15 23:00:00,0.0,Spartan Stadium,4.21176523411938,60149514.0,62383399.0,Drug/Narcotic Violations,2011-10-15 12:00:00
161,michigan state,football,2011-10-15 12:00:00,regular,michigan,1,28,14,0,23.0,11.0,2011-10-15 23:00:00,0.0,Spartan Stadium,4.21176523411938,60149511.0,62389209.0,Simple Assault,2011-10-15 13:00:00
161,michigan state,football,2011-10-15 12:00:00,regular,michigan,1,28,14,0,23.0,11.0,2011-10-15 23:00:00,0.0,Spartan Stadium,4.21176523411938,60149506.0,62389207.0,Theft From Motor Vehicle,2011-10-15 13:00:00
161,michigan state,football,2011-10-15 12:00:00,regular,michigan,1,28,14,0,23.0,11.0,2011-10-15 23:00:00,0.0,Spartan Stadium,4.21176523411938,60149503.0,62388303.0,Simple Assault,2011-10-15 12:00:00
161,michigan state,football,2011-10-15 12:00:00,regular,michigan,1,28,14,0,23.0,11.0,2011-10-15 23:00:00,0.0,Spartan Stadium,4.21176523411938,60149502.0,62388302.0,Counterfeiting/Forgery,2011-10-15 13:00:00
161,michigan state,football,2011-10-15 12:00:00,regular,michigan,1,28,14,0,23.0,11.0,2011-10-15 23:00:00,0.0,Spartan Stadium,4.21176523411938,60149505.0,62389206.0,Simple Assault,2011-10-15 15:00:00
555,michigan,basketball,2017-11-22 13:00:00,regular,virginia commonwealth,1,68,60,0,-,,2017-11-22 23:00:00,,,,94399162.0,117000915.0,All Other Larceny,2017-11-22 14:00:00
555,michigan,basketball,2017-11-22 13:00:00,regular,virginia commonwealth,1,68,60,0,-,,2017-11-22 23:00:00,,,,94399153.0,117000905.0,Destruction/Damage/Vandalism of Property,2017-11-22 16:00:00
555,michigan,basketball,2017-11-22 13:00:00,regular,virginia commonwealth,1,68,60,0,-,,2017-11-22 23:00:00,,,,94399116.0,117000871.0,Drug/Narcotic Violations,2017-11-22 22:00:00
687,michigan-state,basketball,2011-02-06 13:00:00,regular,wisconsin (19),0,56,82,0,-,19.0,2011-02-06 23:00:00,,,,,,,
987,michigan-state,basketball,2019-03-17 15:30:00,CTOURN,michigan (10),1,65,60,0,6,10.0,2019-03-18 01:30:00,,,,,,,
23,michigan,football,2010-11-27 12:00:00,regular,ohio state,0,7,37,0,,8.0,2010-11-27 23:00:00,0.0,Ohio Stadium,,,,,
39,michigan,football,2012-09-22 19:30:00,regular,notre dame,0,6,13,0,18.0,11.0,2012-09-23 06:30:00,80795.0,Notre Dame Stadium,4.00833036400199,,,,
679,michigan-state,basketball,2011-01-08 13:00:00,regular,penn state,0,62,66,0,18,,2011-01-08 23:00:00,,,,,,,
719,michigan-state,basketball,2012-01-25 20:30:00,regular,minnesota,1,68,52,0,10,,2012-01-26 06:30:00,,,,,,,
922,michigan-state,basketball,2017-11-23 23:30:00,regular,depaul,1,73,51,0,4,,2017-11-24 09:30:00,,,,,,,
981,michigan-state,basketball,2019-02-24 15:45:00,regular,michigan (7),1,77,70,0,10,7.0,2019-02-25 01:45:00,,,,,,,
49,michigan,football,2013-09-07 20:00:00,regular,notre dame,1,41,30,0,17.0,14.0,2013-09-08 07:00:00,115109.0,Michigan Stadium,4.72563456026111,,,,
176,michigan state,football,2012-10-20 15:30:00,regular,michigan,0,10,12,0,,,2012-10-21 02:30:00,113833.0,Michigan Stadium,6.59781281717875,66990085.0,69041250.0,Drug/Narcotic Violations,2012-10-21 00:00:00
176,michigan state,football,2012-10-20 15:30:00,regular,michigan,0,10,12,0,,,2012-10-21 02:30:00,113833.0,Michigan Stadium,6.59781281717875,66990079.0,69040393.0,Drug/Narcotic Violations,2012-10-21 00:00:00
380,michigan,basketball,2012-12-29 19:00:00,regular,central michigan,1,88,73,0,2,,2012-12-30 05:00:00,,,,64808998.0,68777310.0,Theft From Building,2012-12-29 21:00:00
380,michigan,basketball,2012-12-29 19:00:00,regular,central michigan,1,88,73,0,2,,2012-12-30 05:00:00,,,,64808997.0,68777606.0,False Pretenses/Swindle/Confidence Game,2012-12-29 19:00:00
520,michigan,basketball,2016-12-06 21:00:00,regular,texas,1,53,50,0,-,,2016-12-07 07:00:00,,,,,,,
629,michigan-state,basketball,2009-11-17 20:00:00,regular,gonzaga,1,75,71,0,2,,2009-11-18 06:00:00,,,,,,,
672,michigan-state,basketball,2010-12-04 13:30:00,regular,bowling green state,1,74,39,0,6,,2010-12-04 23:30:00,,,,,,,
736,michigan-state,basketball,2012-11-09 19:00:00,regular,connecticut,0,62,66,0,14,,2012-11-10 05:00:00,,,,,,,
791,michigan-state,basketball,2014-01-25 19:00:00,regular,michigan (21),0,75,80,0,3,21.0,2014-01-26 05:00:00,,,,,,,
7,michigan,football,2009-10-24 15:30:00,regular,penn state,0,10,35,0,,13.0,2009-10-25 02:30:00,0.0,Michigan Stadium,,50955456.0,55764444.0,Drug/Narcotic Violations,2009-10-24 23:00:00
162,michigan state,football,2011-10-22 20:00:00,regular,wisconsin,1,37,31,0,16.0,6.0,2011-10-23 07:00:00,0.0,Spartan Stadium,3.92885088945205,60149585.0,62387271.0,Fondling,2011-10-23 04:00:00
162,michigan state,football,2011-10-22 20:00:00,regular,wisconsin,1,37,31,0,16.0,6.0,2011-10-23 07:00:00,0.0,Spartan Stadium,3.92885088945205,60150582.0,62383450.0,Aggravated Assault,2011-10-23 04:00:00
162,michigan state,football,2011-10-22 20:00:00,regular,wisconsin,1,37,31,0,16.0,6.0,2011-10-23 07:00:00,0.0,Spartan Stadium,3.92885088945205,60149549.0,62388312.0,Simple Assault,2011-10-22 20:00:00
514,michigan,basketball,2016-11-17 21:30:00,regular,marquette,1,79,61,0,-,,2016-11-18 07:30:00,,,,90580313.0,99231576.0,Fondling,2016-11-18 07:00:00
514,michigan,basketball,2016-11-17 21:30:00,regular,marquette,1,79,61,0,-,,2016-11-18 07:30:00,,,,89208477.0,97662773.0,Theft From Building,2016-11-18 07:00:00
514,michigan,basketball,2016-11-17 21:30:00,regular,marquette,1,79,61,0,-,,2016-11-18 07:30:00,,,,88535156.0,96894185.0,Destruction/Damage/Vandalism of Property,2016-11-17 23:00:00
549,michigan,basketball,2017-03-23 19:09:00,NCAA,oregon (9),0,68,69,0,,9.0,2017-03-24 05:09:00,,,,90103601.0,112107068.0,Destruction/Damage/Vandalism of Property,2017-03-23 22:00:00
549,michigan,basketball,2017-03-23 19:09:00,NCAA,oregon (9),0,68,69,0,,9.0,2017-03-24 05:09:00,,,,90103619.0,112107089.0,Destruction/Damage/Vandalism of Property,2017-03-24 00:00:00
637,michigan-state,basketball,2009-12-10 19:00:00,regular,oakland,1,88,57,0,12,,2009-12-11 05:00:00,,,,,,,
877,michigan-state,basketball,2016-02-28 12:00:00,regular,penn state,1,88,57,0,6,,2016-02-28 22:00:00,,,,,,,
130,michigan,football,2019-11-23 15:30:00,regular,indiana,1,39,14,0,13.0,,2019-11-24 02:30:00,43671.0,Memorial Stadium,3.1968380374,118831201.0,144060034.0,Destruction/Damage/Vandalism of Property,2019-11-23 21:00:00
130,michigan,football,2019-11-23 15:30:00,regular,indiana,1,39,14,0,13.0,,2019-11-24 02:30:00,43671.0,Memorial Stadium,3.1968380374,118831202.0,144062403.0,Destruction/Damage/Vandalism of Property,2019-11-24 02:00:00
130,michigan,football,2019-11-23 15:30:00,regular,indiana,1,39,14,0,13.0,,2019-11-24 02:30:00,43671.0,Memorial Stadium,3.1968380374,118827270.0,144060061.0,Theft From Motor Vehicle,2019-11-23 21:00:00
238,michigan state,football,2017-10-28 15:30:00,regular,northwestern,0,31,39,1,16.0,,2017-10-29 02:30:00,39369.0,Ryan Field,8.5312202879,93936648.0,116481852.0,Drug/Narcotic Violations,2017-10-28 21:00:00
244,michigan state,football,2018-09-08 22:45:00,regular,arizona state,0,13,16,0,15.0,,2018-09-09 09:45:00,0.0,Sun Devil Stadium,7.8041556334,106228422.0,130465893.0,Theft From Motor Vehicle,2018-09-09 02:00:00
244,michigan state,football,2018-09-08 22:45:00,regular,arizona state,0,13,16,0,15.0,,2018-09-09 09:45:00,0.0,Sun Devil Stadium,7.8041556334,106228422.0,130472750.0,Credit Card/Automated Teller Machine Fraud,2018-09-09 02:00:00
244,michigan state,football,2018-09-08 22:45:00,regular,arizona state,0,13,16,0,15.0,,2018-09-09 09:45:00,0.0,Sun Devil Stadium,7.8041556334,101570090.0,125225452.0,Drug/Narcotic Violations,2018-09-08 23:00:00
446,michigan,basketball,2014-11-20 18:00:00,regular,detroit mercy,1,71,62,0,24,,2014-11-21 04:00:00,,,,74956679.0,81997998.0,Drug/Narcotic Violations,2014-11-20 21:00:00
446,michigan,basketball,2014-11-20 18:00:00,regular,detroit mercy,1,71,62,0,24,,2014-11-21 04:00:00,,,,74956680.0,81997999.0,Drug/Narcotic Violations,2014-11-20 23:00:00
624,michigan,basketball,2019-03-17 15:30:00,CTOURN,michigan state (6),0,60,65,0,10,6.0,2019-03-18 01:30:00,,,,,,,
648,michigan-state,basketball,2010-01-26 19:00:00,regular,michigan,1,57,56,0,5,,2010-01-27 05:00:00,,,,,,,
958,michigan-state,basketball,2018-11-22 22:00:00,regular,ucla (17),1,87,67,0,11,17.0,2018-11-23 08:00:00,,,,,,,
84,michigan,football,2016-09-03 12:00:00,regular,hawai'i,1,63,3,0,7.0,,2016-09-03 23:00:00,110222.0,Michigan Stadium,0.0772373791000002,88406389.0,96752766.0,All Other Larceny,2016-09-03 14:00:00
136,michigan state,football,2009-10-03 12:00:00,regular,michigan,1,26,20,1,,22.0,2009-10-03 23:00:00,0.0,Spartan Stadium,,51478792.0,55416638.0,Theft From Building,2009-10-03 20:00:00
136,michigan state,football,2009-10-03 12:00:00,regular,michigan,1,26,20,1,,22.0,2009-10-03 23:00:00,0.0,Spartan Stadium,,51478790.0,55427791.0,Destruction/Damage/Vandalism of Property,2009-10-03 18:00:00
136,michigan state,football,2009-10-03 12:00:00,regular,michigan,1,26,20,1,,22.0,2009-10-03 23:00:00,0.0,Spartan Stadium,,51478786.0,55427788.0,Destruction/Damage/Vandalism of Property,2009-10-03 12:00:00
136,michigan state,football,2009-10-03 12:00:00,regular,michigan,1,26,20,1,,22.0,2009-10-03 23:00:00,0.0,Spartan Stadium,,51478791.0,55414391.0,Simple Assault,2009-10-03 19:00:00
136,michigan state,football,2009-10-03 12:00:00,regular,michigan,1,26,20,1,,22.0,2009-10-03 23:00:00,0.0,Spartan Stadium,,51478787.0,55427790.0,All Other Larceny,2009-10-03 14:00:00
136,michigan state,football,2009-10-03 12:00:00,regular,michigan,1,26,20,1,,22.0,2009-10-03 23:00:00,0.0,Spartan Stadium,,51478787.0,55427789.0,Theft From Motor Vehicle,2009-10-03 14:00:00
136,michigan state,football,2009-10-03 12:00:00,regular,michigan,1,26,20,1,,22.0,2009-10-03 23:00:00,0.0,Spartan Stadium,,51478785.0,55416276.0,Simple Assault,2009-10-03 13:00:00
136,michigan state,football,2009-10-03 12:00:00,regular,michigan,1,26,20,1,,22.0,2009-10-03 23:00:00,0.0,Spartan Stadium,,51478788.0,55415573.0,All Other Larceny,2009-10-03 17:00:00
136,michigan state,football,2009-10-03 12:00:00,regular,michigan,1,26,20,1,,22.0,2009-10-03 23:00:00,0.0,Spartan Stadium,,51478789.0,55411643.0,Destruction/Damage/Vandalism of Property,2009-10-03 18:00:00
453,michigan,basketball,2014-12-13 17:25:00,regular,arizona (3),0,53,80,0,-,3.0,2014-12-14 03:25:00,,,,74956745.0,82008547.0,Arson,2014-12-13 23:00:00
453,michigan,basketball,2014-12-13 17:25:00,regular,arizona (3),0,53,80,0,-,3.0,2014-12-14 03:25:00,,,,74956746.0,81999933.0,Drug/Narcotic Violations,2014-12-14 01:00:00
720,michigan-state,basketball,2012-01-31 19:00:00,regular,illinois,0,41,42,0,9,,2012-02-01 05:00:00,,,,,,,
856,michigan-state,basketball,2015-12-02 19:15:00,regular,louisville (24),1,71,67,0,3,24.0,2015-12-03 05:15:00,,,,,,,
247,michigan state,football,2018-10-06 12:00:00,regular,northwestern,0,19,29,0,20.0,,2018-10-06 23:00:00,0.0,Spartan Stadium,8.5150324998,101779755.0,125441079.0,Drug/Narcotic Violations,2018-10-06 14:00:00
247,michigan state,football,2018-10-06 12:00:00,regular,northwestern,0,19,29,0,20.0,,2018-10-06 23:00:00,0.0,Spartan Stadium,8.5150324998,101779759.0,125451413.0,All Other Larceny,2018-10-06 23:00:00
247,michigan state,football,2018-10-06 12:00:00,regular,northwestern,0,19,29,0,20.0,,2018-10-06 23:00:00,0.0,Spartan Stadium,8.5150324998,102875918.0,126711672.0,Destruction/Damage/Vandalism of Property,2018-10-06 15:00:00
247,michigan state,football,2018-10-06 12:00:00,regular,northwestern,0,19,29,0,20.0,,2018-10-06 23:00:00,0.0,Spartan Stadium,8.5150324998,102875918.0,126699221.0,Aggravated Assault,2018-10-06 15:00:00
314,michigan,basketball,2011-01-09 16:30:00,regular,kansas (3),0,60,67,1,-,3.0,2011-01-10 02:30:00,,,,59270833.0,62411678.0,Destruction/Damage/Vandalism of Property,2011-01-10 01:00:00
314,michigan,basketball,2011-01-09 16:30:00,regular,kansas (3),0,60,67,1,-,3.0,2011-01-10 02:30:00,,,,59270835.0,62412063.0,Theft From Building,2011-01-09 17:00:00
627,michigan,basketball,2019-03-28 21:39:00,NCAA,texas tech (9),0,44,63,0,,9.0,2019-03-29 07:39:00,,,,,,,
664,michigan-state,basketball,2010-04-03 18:07:00,NCAA,butler (11),0,50,52,0,,11.0,2010-04-04 04:07:00,,,,,,,
691,michigan-state,basketball,2011-02-22 21:00:00,regular,minnesota,1,53,48,0,-,,2011-02-23 07:00:00,,,,,,,
728,michigan-state,basketball,2012-02-28 19:00:00,regular,indiana (18),0,55,70,0,5,18.0,2012-02-29 05:00:00,,,,,,,
824,michigan-state,basketball,2015-01-05 19:00:00,regular,indiana,1,70,50,0,-,,2015-01-06 05:00:00,,,,,,,
87,michigan,football,2016-09-24 15:30:00,regular,penn state,1,49,10,0,4.0,,2016-09-25 02:30:00,110319.0,Michigan Stadium,0.8863726458,90580242.0,99231505.0,Simple Assault,2016-09-24 18:00:00
565,michigan,basketball,2018-01-02 19:00:00,regular,iowa,1,75,68,0,-,,2018-01-03 05:00:00,,,,96050246.0,118898524.0,Theft From Building,2018-01-03 00:00:00
649,michigan-state,basketball,2010-01-30 19:00:00,regular,northwestern,1,79,70,0,5,,2010-01-31 05:00:00,,,,,,,
171,michigan state,football,2012-09-15 20:00:00,regular,notre dame,0,3,20,0,10.0,20.0,2012-09-16 07:00:00,79219.0,Spartan Stadium,3.48512513998202,66988995.0,69032417.0,Simple Assault,2012-09-15 22:00:00
171,michigan state,football,2012-09-15 20:00:00,regular,notre dame,0,3,20,0,10.0,20.0,2012-09-16 07:00:00,79219.0,Spartan Stadium,3.48512513998202,66988996.0,69040372.0,All Other Larceny,2012-09-15 23:00:00
171,michigan state,football,2012-09-15 20:00:00,regular,notre dame,0,3,20,0,10.0,20.0,2012-09-16 07:00:00,79219.0,Spartan Stadium,3.48512513998202,66988999.0,69029764.0,Theft From Building,2012-09-16 00:00:00
273,michigan,basketball,2009-12-05 14:00:00,regular,arkansas-pine bluff,1,67,53,0,-,,2009-12-06 00:00:00,,,,50956428.0,55778222.0,Drug/Narcotic Violations,2009-12-05 22:00:00
273,michigan,basketball,2009-12-05 14:00:00,regular,arkansas-pine bluff,1,67,53,0,-,,2009-12-06 00:00:00,,,,50956447.0,55778225.0,All Other Larceny,2009-12-05 17:00:00
273,michigan,basketball,2009-12-05 14:00:00,regular,arkansas-pine bluff,1,67,53,0,-,,2009-12-06 00:00:00,,,,50956430.0,55764465.0,Destruction/Damage/Vandalism of Property,2009-12-05 23:00:00
273,michigan,basketball,2009-12-05 14:00:00,regular,arkansas-pine bluff,1,67,53,0,-,,2009-12-06 00:00:00,,,,50956429.0,55756891.0,Destruction/Damage/Vandalism of Property,2009-12-06 00:00:00
273,michigan,basketball,2009-12-05 14:00:00,regular,arkansas-pine bluff,1,67,53,0,-,,2009-12-06 00:00:00,,,,50956429.0,55756890.0,Simple Assault,2009-12-06 00:00:00
343,michigan,basketball,2011-12-13 19:00:00,regular,arkansas-pine bluff,1,63,50,0,20,,2011-12-14 05:00:00,,,,59276328.0,62420375.0,Destruction/Damage/Vandalism of Property,2011-12-14 02:00:00
434,michigan,basketball,2014-03-01 18:00:00,regular,minnesota,1,66,56,0,16,,2014-03-02 04:00:00,,,,,,,
439,michigan,basketball,2014-03-16 15:30:00,CTOURN,michigan state (22),0,55,69,0,8,22.0,2014-03-17 01:30:00,,,,,,,
443,michigan,basketball,2014-03-30 17:05:00,NCAA,kentucky,0,72,75,0,,,2014-03-31 03:05:00,,,,74950991.0,81993711.0,Simple Assault,2014-03-31 01:00:00
443,michigan,basketball,2014-03-30 17:05:00,NCAA,kentucky,0,72,75,0,,,2014-03-31 03:05:00,,,,74950989.0,81999419.0,Drug/Narcotic Violations,2014-03-30 21:00:00
443,michigan,basketball,2014-03-30 17:05:00,NCAA,kentucky,0,72,75,0,,,2014-03-31 03:05:00,,,,74950990.0,81997012.0,Rape,2014-03-30 22:00:00
585,michigan,basketball,2018-03-15 21:50:00,NCAA,montana,1,61,47,0,,,2018-03-16 07:50:00,,,,,,,
956,michigan-state,basketball,2018-11-14 19:00:00,regular,louisiana-monroe,1,80,59,0,11,,2018-11-15 05:00:00,,,,,,,
51,michigan,football,2013-09-21 20:00:00,regular,connecticut,1,24,21,0,15.0,,2013-09-22 07:00:00,42704.0,Rentschler Field,5.95668791430775,,,,
194,michigan state,football,2014-08-29 19:30:00,regular,jacksonville state,1,45,7,0,8.0,,2014-08-30 06:30:00,75127.0,Spartan Stadium,0.2224963838,73416191.0,79476318.0,Robbery,2014-08-30 00:00:00
194,michigan state,football,2014-08-29 19:30:00,regular,jacksonville state,1,45,7,0,8.0,,2014-08-30 06:30:00,75127.0,Spartan Stadium,0.2224963838,73418733.0,79478904.0,Sodomy,2014-08-29 21:00:00
